latitude,longitude,EA_Rate,EA_Rank
21.801168714532462,90.18649769647199,-11.966821132148079,5
21.801168714532462,90.18676719105723,-11.908282830414375,5
21.801168714532462,90.18703668564245,-11.994489817583027,5
21.801168714532462,90.1873061802277,-11.955127438245256,5
21.801168714532462,90.18757567481293,-12.215885700604202,5
21.801168714532462,90.18784516939816,-13.254870823145637,5
21.801168714532462,90.1881146639834,-13.547755622003658,5
21.801168714532462,90.18838415856864,-12.337447112058484,5
21.801168714532462,90.19539101778477,-8.41227914852657,5
21.801168714532462,90.19566051237001,-8.262555597765026,5
21.801168714532462,90.19593000695524,-8.086826112872592,5
21.801168714532462,90.19619950154048,-7.891282223816242,5
21.801168714532462,90.19646899612572,-7.6809117637595055,5
21.801168714532462,90.19673849071094,-7.460097661133752,5
21.801168714532462,90.19700798529618,-7.232455642294173,5
21.801168714532462,90.19727747988142,-7.000795447432528,5
21.801168714532462,90.19754697446666,-6.767345282772676,5
21.801168714532462,90.19781646905189,-6.534052077048008,5
21.801168714532462,90.19808596363713,-6.302741742719037,5
21.801168714532462,90.19835545822237,-6.075072003444658,5
21.801168714532462,90.1986249528076,-5.852318732648977,5
21.8014382091177,90.16951953760213,-7.89033092632139,5
21.8014382091177,90.16978903218737,-7.860962391581037,5
21.8014382091177,90.17005852677259,-7.864001644612159,5
21.8014382091177,90.17032802135783,-7.8559077368031645,5
21.8014382091177,90.17059751594307,-7.898192615421312,5
21.8014382091177,90.17086701052831,-7.948050726641986,5
21.8014382091177,90.17113650511354,-7.99524930964256,5
21.8014382091177,90.17140599969878,-8.048005759176421,5
21.8014382091177,90.17167549428402,-8.10325364615293,5
21.8014382091177,90.17194498886926,-8.155482088774903,5
21.8014382091177,90.17221448345448,-8.220746696888583,5
21.8014382091177,90.17248397803972,-8.309074227378547,5
21.8014382091177,90.17275347262496,-8.401158021978736,5
21.8014382091177,90.17302296721019,-8.48476117120755,5
21.8014382091177,90.17329246179543,-8.558681871965947,5
21.8014382091177,90.17356195638067,-8.64154303032269,5
21.8014382091177,90.1738314509659,-8.746449091417457,5
21.8014382091177,90.17410094555113,-8.882948847399609,5
21.8014382091177,90.17437044013637,-9.079001278758467,5
21.8014382091177,90.17463993472161,-9.35437985883193,5
21.8014382091177,90.17490942930685,-9.718489085094207,5
21.8014382091177,90.17517892389208,-10.78215467060614,5
21.8014382091177,90.17544841847732,-11.9415021164959,5
21.8014382091177,90.17571791306256,-11.866596509011115,5
21.8014382091177,90.17598740764778,-15.096652465298163,5
21.8014382091177,90.17625690223302,-23.16111961089215,5
21.8014382091177,90.17652639681826,-26.143602991199288,5
21.8014382091177,90.18029932101156,-14.351652073448477,5
21.8014382091177,90.1805688155968,-14.101767761455633,5
21.8014382091177,90.18083831018204,-13.677342962629664,5
21.8014382091177,90.18110780476727,-13.398159626408079,5
21.8014382091177,90.1813772993525,-13.259535145413569,5
21.8014382091177,90.18164679393774,-13.231970235182803,5
21.8014382091177,90.18191628852297,-13.286431185617994,5
21.8014382091177,90.18218578310821,-13.390188245398882,5
21.8014382091177,90.18245527769345,-13.515053190740762,5
21.8014382091177,90.18272477227869,-13.636740781006132,5
21.8014382091177,90.18299426686391,-13.740590765459908,5
21.8014382091177,90.18326376144915,-13.838429091924027,5
21.8014382091177,90.1835332560344,-13.970272144075924,5
21.8014382091177,90.18380275061963,-14.160668971577467,5
21.8014382091177,90.18407224520486,-14.387285841399066,5
21.8014382091177,90.1843417397901,-14.61646103024971,5
21.8014382091177,90.18461123437534,-14.82292187035496,5
21.8014382091177,90.18488072896056,-14.952608438814305,5
21.8014382091177,90.1851502235458,-14.92394295500267,5
21.8014382091177,90.18541971813104,-14.697538263016627,5
21.8014382091177,90.18568921271628,-14.34373538324551,5
21.8014382091177,90.18595870730151,-13.871671561841142,5
21.8014382091177,90.18622820188675,-13.161397774335102,5
21.8014382091177,90.18649769647199,-12.57101445769452,5
21.8014382091177,90.18676719105723,-12.333172549732515,5
21.8014382091177,90.18703668564245,-12.282263948131552,5
21.8014382091177,90.1873061802277,-12.319039174829266,5
21.8014382091177,90.18757567481293,-12.631629857725848,5
21.8014382091177,90.18784516939816,-13.073912780801997,5
21.8014382091177,90.1881146639834,-13.09307832765011,5
21.8014382091177,90.18838415856864,-12.001238718768242,5
21.8014382091177,90.18865365315388,-11.60826776081906,5
21.8014382091177,90.1889231477391,-11.499828918800018,5
21.8014382091177,90.18919264232434,-11.453928817068613,5
21.8014382091177,90.18946213690958,-11.69135429378722,5
21.8014382091177,90.18973163149482,-11.76301669899217,5
21.8014382091177,90.19000112608005,-12.007872503143794,5
21.8014382091177,90.19027062066529,-12.154686535095113,5
21.8014382091177,90.19054011525053,-12.268668912528716,5
21.8014382091177,90.19296556651764,-10.351671077076395,5
21.8014382091177,90.19323506110288,-10.022782312285056,5
21.8014382091177,90.19350455568812,-9.717269635857388,5
21.8014382091177,90.19377405027335,-9.285614055560005,5
21.8014382091177,90.19404354485859,-9.0957683248912,5
21.8014382091177,90.19431303944383,-8.841619989683934,5
21.8014382091177,90.19458253402907,-8.598325560719609,5
21.8014382091177,90.19485202861429,-8.433293603319298,5
21.8014382091177,90.19512152319953,-8.413714566652303,5
21.8014382091177,90.19539101778477,-8.313604017397898,5
21.8014382091177,90.19566051237001,-8.175495286422652,5
21.8014382091177,90.19593000695524,-8.00885709015627,5
21.8014382091177,90.19619950154048,-7.819021820628121,5
21.8014382091177,90.19646899612572,-7.611646352248163,5
21.8014382091177,90.19673849071094,-7.392184337246749,5
21.8014382091177,90.19700798529618,-7.1648959313623175,5
21.8014382091177,90.19727747988142,-6.9326963415329335,5
21.8014382091177,90.19754697446666,-6.697693047269184,5
21.8014382091177,90.19781646905189,-6.461847756266593,5
21.8014382091177,90.19808596363713,-6.2273201994755425,5
21.8014382091177,90.19835545822237,-5.996347326071221,5
21.8014382091177,90.1986249528076,-5.770797725837101,5
21.8014382091177,90.19889444739283,-5.551673243506899,5
21.8014382091177,90.19916394197807,-5.338784516807601,5
21.8014382091177,90.19943343656331,-5.130674565311153,5
21.8014382091177,90.19970293114854,-4.9247521814309225,5
21.8014382091177,90.19997242573378,-4.717550175765467,5
21.8014382091177,90.20024192031902,-4.505070026415775,5
21.8014382091177,90.20051141490426,-4.283189281661508,5
21.8014382091177,90.20078090948948,-4.04807561302643,5
21.8014382091177,90.20105040407472,-3.796553688967572,5
21.801707703702935,90.16736358092024,-7.807008417229424,5
21.801707703702935,90.16763307550548,-7.835086459140994,5
21.801707703702935,90.16790257009072,-7.887856389529425,5
21.801707703702935,90.16817206467594,-7.934889861126049,5
21.801707703702935,90.16844155926118,-7.972892166739445,5
21.801707703702935,90.16871105384642,-7.986133246842062,5
21.801707703702935,90.16898054843166,-7.9827483267130095,5
21.801707703702935,90.16925004301689,-7.973421477656709,5
21.801707703702935,90.16951953760213,-7.9650869358512715,5
21.801707703702935,90.16978903218737,-7.962759951897295,5
21.801707703702935,90.17005852677259,-7.968594626891674,5
21.801707703702935,90.17032802135783,-7.987767663923066,5
21.801707703702935,90.17059751594307,-8.022361687490557,5
21.801707703702935,90.17086701052831,-8.068006121166253,5
21.801707703702935,90.17113650511354,-8.1213598894684,5
21.801707703702935,90.17140599969878,-8.180650111360617,5
21.801707703702935,90.17167549428402,-8.244757620369601,5
21.801707703702935,90.17194498886926,-8.314110536795386,5
21.801707703702935,90.17221448345448,-8.396660366116565,5
21.801707703702935,90.17248397803972,-8.497181455693816,5
21.801707703702935,90.17275347262496,-8.608992062846879,5
21.801707703702935,90.17302296721019,-8.727436673355855,5
21.801707703702935,90.17329246179543,-8.855891545180482,5
21.801707703702935,90.17356195638067,-9.0048873638152,5
21.801707703702935,90.1738314509659,-9.187492061095996,5
21.801707703702935,90.17410094555113,-9.41789754199501,5
21.801707703702935,90.17437044013637,-9.712159604219238,5
21.801707703702935,90.17463993472161,-10.084390422469433,5
21.801707703702935,90.17490942930685,-10.576595915486818,5
21.801707703702935,90.17517892389208,-11.310008430538167,5
21.801707703702935,90.17544841847732,-12.253853352568395,5
21.801707703702935,90.17571791306256,-13.68656097546839,5
21.801707703702935,90.17598740764778,-16.606431779430064,5
21.801707703702935,90.17625690223302,-20.456107984987245,5
21.801707703702935,90.17652639681826,-22.382332442890753,5
21.801707703702935,90.1767958914035,-23.650358906055597,5
21.801707703702935,90.17706538598873,-25.42289164810168,5
21.801707703702935,90.18029932101156,-13.828089487307015,5
21.801707703702935,90.1805688155968,-13.860826230294066,5
21.801707703702935,90.18083831018204,-13.719744162008851,5
21.801707703702935,90.18110780476727,-13.566805657820733,5
21.801707703702935,90.1813772993525,-13.467949537090574,5
21.801707703702935,90.18164679393774,-13.433873190146299,5
21.801707703702935,90.18191628852297,-13.455745970955222,5
21.801707703702935,90.18218578310821,-13.51740426009357,5
21.801707703702935,90.18245527769345,-13.601741003265799,5
21.801707703702935,90.18272477227869,-13.694304664272842,5
21.801707703702935,90.18299426686391,-13.787507369263158,5
21.801707703702935,90.18326376144915,-13.884698108736018,5
21.801707703702935,90.1835332560344,-13.996618927949582,5
21.801707703702935,90.18380275061963,-14.127876603538244,5
21.801707703702935,90.18407224520486,-14.268021017256597,5
21.801707703702935,90.1843417397901,-14.396655992727496,5
21.801707703702935,90.18461123437534,-14.488246968691087,5
21.801707703702935,90.18488072896056,-14.510267404283706,5
21.801707703702935,90.1851502235458,-14.431719590071182,5
21.801707703702935,90.18541971813104,-14.244581051372165,5
21.801707703702935,90.18568921271628,-13.966483979671331,5
21.801707703702935,90.18595870730151,-13.608029789709212,5
21.801707703702935,90.18622820188675,-13.19666578998966,5
21.801707703702935,90.18649769647199,-12.839039180315668,5
21.801707703702935,90.18676719105723,-12.617610752358072,5
21.801707703702935,90.18703668564245,-12.52035274348241,5
21.801707703702935,90.1873061802277,-12.524146196842615,5
21.801707703702935,90.18757567481293,-12.62649919878167,5
21.801707703702935,90.18784516939816,-12.72861321091792,5
21.801707703702935,90.1881146639834,-12.614745635851733,5
21.801707703702935,90.18838415856864,-12.286006851526167,5
21.801707703702935,90.18865365315388,-11.987744185610895,5
21.801707703702935,90.1889231477391,-11.817326723007982,5
21.801707703702935,90.18919264232434,-11.770802808002419,5
21.801707703702935,90.18946213690958,-11.823988969484247,5
21.801707703702935,90.18973163149482,-11.888371396749443,5
21.801707703702935,90.19000112608005,-12.03550716589152,5
21.801707703702935,90.19027062066529,-12.212857746098903,5
21.801707703702935,90.19054011525053,-12.41189710911422,5
21.801707703702935,90.19080960983575,-12.280089274148862,5
21.801707703702935,90.191079104421,-12.158219516565687,5
21.801707703702935,90.19134859900623,-11.997068187982341,5
21.801707703702935,90.19161809359147,-11.576966739194388,5
21.801707703702935,90.1918875881767,-11.295300659735862,5
21.801707703702935,90.19215708276194,-11.037547099772366,5
21.801707703702935,90.19242657734718,-10.873654576346587,5
21.801707703702935,90.19269607193242,-10.630673622451287,5
21.801707703702935,90.19296556651764,-10.353973505016102,5
21.801707703702935,90.19323506110288,-10.09994294165622,5
21.801707703702935,90.19350455568812,-9.777925984502247,5
21.801707703702935,90.19377405027335,-9.457927380310545,5
21.801707703702935,90.19404354485859,-9.146240119730392,5
21.801707703702935,90.19431303944383,-8.847305605230618,5
21.801707703702935,90.19458253402907,-8.542212479283727,5
21.801707703702935,90.19485202861429,-8.27716401260653,5
